bpid,mlbid,Name,Year,Age,Team,Role,G,GS,IP,Pitches,,,,,,,,,,,,,,,,,,,,mlbid,Name,Year,Age,Team,Role,G,GS,IP,Pitches
111013,676684,Will Vest,2023,28,DET,SP,4,4,3.7,51,,,,,,,,,,,,,,,,,,,,676684,Will Vest,2023,28,DET,RP,44,0,44.7,727
117434,675540,Xzavion Curry,2023,24,CLE,RP,32,0,60.7,975,,,,,,,,,,,,,,,,,,,,676684,Will Vest,2023,28,DET,SP,4,4,3.7,51
117434,675540,Xzavion Curry,2023,24,CLE,SP,9,9,34.3,520,,,,,,,,,,,,,,,,,,,,675540,Xzavion Curry,2023,24,CLE,RP,32,0,60.7,975
70481,605441,Yacksel Ríos,2023,30,OAK,RP,2,0,1.7,59,,,,,,,,,,,,,,,,,,,,675540,Xzavion Curry,2023,24,CLE,SP,9,9,34.3,520
100720,622075,Yency Almonte,2023,29,LAD,RP,49,0,48,796,,,,,,,,,,,,,,,,,,,,605441,Yacksel Ríos,2023,30,OAK,RP,2,0,1.7,59
115326,666974,Yennier Cano,2023,29,BAL,RP,72,0,72.7,1017,,,,,,,,,,,,,,,,,,,,622075,Yency Almonte,2023,29,LAD,RP,49,0,48.0,796
105834,660787,Yerry De Los Santos,2023,25,PIT,RP,22,0,24.3,397,,,,,,,,,,,,,,,,,,,,666974,Yennier Cano,2023,29,BAL,RP,72,0,72.7,1017
108504,666720,Yerry Rodríguez,2023,25,TEX,RP,12,0,11.7,234,,,,,,,,,,,,,,,,,,,,660787,Yerry De Los Santos,2023,25,PIT,RP,22,0,24.3,397
108504,666720,Yerry Rodríguez,2023,25,TEX,SP,1,1,2,44,,,,,,,,,,,,,,,,,,,,666720,Yerry Rodríguez,2023,25,TEX,RP,12,0,11.7,234
66174,554340,Yimi García,2023,32,TOR,RP,73,0,66,1100,,,,,,,,,,,,,,,,,,,,666720,Yerry Rodríguez,2023,25,TEX,SP,1,1,2.0,44
109907,672782,Yoendrys Gómez,2023,23,NYY,RP,1,0,2,30,,,,,,,,,,,,,,,,,,,,554340,Yimi García,2023,32,TOR,RP,73,0,66.0,1100
109030,670990,Yohan Ramirez,2023,28,CWS,RP,5,0,4,106,,,,,,,,,,,,,,,,,,,,672782,Yoendrys Gómez,2023,23,NYY,RP,1,0,2.0,30
109030,670990,Yohan Ramirez,2023,28,PIT,RP,26,0,34.3,602,,,,,,,,,,,,,,,,,,,,670990,Yohan Ramirez,2023,28,CWS,RP,5,0,4.0,106
102336,630023,Yonny Chirinos,2023,29,ATL,SP,5,5,22.3,395,,,,,,,,,,,,,,,,,,,,670990,Yohan Ramirez,2023,28,PIT,RP,26,0,34.3,602
102336,630023,Yonny Chirinos,2023,29,TB,RP,11,0,41.7,619,,,,,,,,,,,,,,,,,,,,630023,Yonny Chirinos,2023,29,ATL,SP,5,5,22.3,395
102336,630023,Yonny Chirinos,2023,29,TB,SP,4,4,21,328,,,,,,,,,,,,,,,,,,,,630023,Yonny Chirinos,2023,29,TB,RP,11,0,41.7,619
106153,660634,Yonny Hernández,2023,25,LAD,RP,1,0,1,10,,,,,,,,,,,,,,,,,,,,630023,Yonny Chirinos,2023,29,TB,SP,4,4,21.0,328
53155,506433,Yu Darvish,2023,36,SD,SP,24,24,136.3,2216,,,,,,,,,,,,,,,,,,,,660634,Yonny Hernández,2023,25,LAD,RP,1,0,1.0,10
102308,628708,Yunior Marte,2023,28,PHI,RP,40,0,39.3,700,,,,,,,,,,,,,,,,,,,,506433,Yu Darvish,2023,36,SD,SP,24,24,136.3,2216
125512,579328,Yusei Kikuchi,2023,32,TOR,SP,32,32,167.7,2818,,,,,,,,,,,,,,,,,,,,628708,Yunior Marte,2023,28,PHI,RP,40,0,39.3,700
108886,668678,Zac Gallen,2023,27,AZ,SP,34,34,210,3248,,,,,,,,,,,,,,,,,,,,579328,Yusei Kikuchi,2023,32,TOR,SP,32,32,167.7,2818
70977,605200,Zach Davies,2023,30,AZ,SP,18,18,82.3,1495,,,,,,,,,,,,,,,,,,,,668678,Zac Gallen,2023,27,AZ,SP,34,34,210.0,3248
100518,621107,Zach Eflin,2023,29,TB,SP,31,31,177.7,2577,,,,,,,,,,,,,,,,,,,,605200,Zach Davies,2023,30,AZ,SP,18,18,82.3,1495
108935,667427,Zach Jackson,2023,28,OAK,RP,19,0,18,372,,,,,,,,,,,,,,,,,,,,621107,Zach Eflin,2023,29,TB,SP,31,31,177.7,2577
110193,656657,Zach Logue,2023,27,DET,RP,3,0,11,173,,,,,,,,,,,,,,,,,,,,667427,Zach Jackson,2023,28,OAK,RP,19,0,18.0,372
50118,502083,Zach McAllister,2023,35,NYY,RP,7,0,5.3,123,,,,,,,,,,,,,,,,,,,,656657,Zach Logue,2023,27,DET,RP,3,0,11.0,173
108977,656716,Zach McKinstry,2023,28,DET,RP,1,0,1,22,,,,,,,,,,,,,,,,,,,,502083,Zach McAllister,2023,35,NYY,RP,7,0,5.3,123
108270,669105,Zach Muckenhirn,2023,28,NYM,RP,3,0,6,95,,,,,,,,,,,,,,,,,,,,656716,Zach McKinstry,2023,28,DET,RP,1,0,1.0,22
67829,594943,Zach Neal,2023,34,OAK,RP,12,0,17,292,,,,,,,,,,,,,,,,,,,,669105,Zach Muckenhirn,2023,28,NYM,RP,3,0,6.0,95
67829,594943,Zach Neal,2023,34,OAK,SP,2,2,10,170,,,,,,,,,,,,,,,,,,,,594943,Zach Neal,2023,34,OAK,RP,12,0,17.0,292
110582,668676,Zach Plesac,2023,28,CLE,SP,5,5,21.3,370,,,,,,,,,,,,,,,,,,,,594943,Zach Neal,2023,34,OAK,SP,2,2,10.0,170
111247,647315,Zach Pop,2023,26,TOR,RP,15,0,13.7,200,,,,,,,,,,,,,,,,,,,,668676,Zach Plesac,2023,28,CLE,SP,5,5,21.3,370
107552,641420,Zack Burdi,2023,28,TB,RP,3,0,4,75,,,,,,,,,,,,,,,,,,,,647315,Zach Pop,2023,26,TOR,RP,15,0,13.7,200
31734,425844,Zack Greinke,2023,39,KC,RP,3,0,11.3,192,,,,,,,,,,,,,,,,,,,,641420,Zack Burdi,2023,28,TB,RP,3,0,4.0,75
31734,425844,Zack Greinke,2023,39,KC,SP,27,27,131,2027,,,,,,,,,,,,,,,,,,,,425844,Zack Greinke,2023,39,KC,RP,3,0,11.3,192
110119,677161,Zack Kelly,2023,28,BOS,RP,8,0,9.3,181,,,,,,,,,,,,,,,,,,,,425844,Zack Greinke,2023,39,KC,SP,27,27,131.0,2027
102644,641793,Zack Littell,2023,27,TB,RP,12,0,15.7,260,,,,,,,,,,,,,,,,,,,,677161,Zack Kelly,2023,28,BOS,RP,8,0,9.3,181
102644,641793,Zack Littell,2023,27,TB,SP,14,14,71.3,990,,,,,,,,,,,,,,,,,,,,641793,Zack Littell,2023,27,TB,RP,12,0,15.7,260
102644,641793,Zack Littell,2023,27,BOS,RP,2,0,3,62,,,,,,,,,,,,,,,,,,,,641793,Zack Littell,2023,27,TB,SP,14,14,71.3,990
108587,670097,Zack Short,2023,28,DET,RP,6,0,6,100,,,,,,,,,,,,,,,,,,,,641793,Zack Littell,2023,27,BOS,RP,2,0,3.0,62
138737,668868,Zack Thompson,2023,25,STL,RP,16,0,21,382,,,,,,,,,,,,,,,,,,,,670097,Zack Short,2023,28,DET,RP,6,0,6.0,100
138737,668868,Zack Thompson,2023,25,STL,SP,9,9,45.3,785,,,,,,,,,,,,,,,,,,,,668868,Zack Thompson,2023,25,STL,RP,16,0,21.0,382
68712,592848,Zack Weiss,2023,31,BOS,RP,6,0,8.7,132,,,,,,,,,,,,,,,,,,,,668868,Zack Thompson,2023,25,STL,SP,9,9,45.3,785
68712,592848,Zack Weiss,2023,31,LAA,RP,6,0,5.3,94,,,,,,,,,,,,,,,,,,,,592848,Zack Weiss,2023,31,BOS,RP,6,0,8.7,132
66213,554430,Zack Wheeler,2023,33,PHI,SP,32,32,192,3152,,,,,,,,,,,,,,,,,,,,592848,Zack Weiss,2023,31,LAA,RP,6,0,5.3,94
112434,676879,Aaron Ashby,2024,26,MIL,RP,12,0,19.7,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112434,676879,Aaron Ashby,2024,26,MIL,SP,2,2,8.7,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69523,605156,Aaron Brooks,2024,34,OAK,RP,1,0,5,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69523,605156,Aaron Brooks,2024,34,OAK,SP,4,4,21.7,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71057,607481,Aaron Bummer,2024,30,ATL,RP,56,0,55.3,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107636,650644,Aaron Civale,2024,29,MIL,SP,14,14,74,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107636,650644,Aaron Civale,2024,29,TB,SP,17,17,87,1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57967,543305,Aaron Hicks,2024,34,LAA,RP,1,0,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70943,605400,Aaron Nola,2024,31,PHI,SP,33,33,199.3,3189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139369,682842,Abner Uribe,2024,24,MIL,RP,14,0,14.3,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103333,643256,Adam Cimber,2024,33,LAA,RP,28,0,24.3,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125676,680572,Adam Kloffenstein,2024,23,STL,RP,1,0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158580,800049,Adam Mazur,2024,23,SD,SP,8,8,33.7,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108325,670124,Adam Oller,2024,29,MIA,SP,8,8,42.3,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51434,493603,Adam Ottavino,2024,38,NYM,RP,60,0,56,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102443,640470,Adbert Alzolay,2024,29,CHC,RP,18,0,17.3,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69545,605288,Adrian Houser,2024,31,NYM,RP,16,0,35.7,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69545,605288,Adrian Houser,2024,31,NYM,SP,7,7,33.7,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109125,670970,Adrian Morejon,2024,25,SD,RP,60,0,63.7,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108235,621345,A.J. Minter,2024,30,ATL,RP,39,0,34.3,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109027,640462,A.J. Puk,2024,29,MIA,RP,28,0,30.3,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109027,640462,A.J. Puk,2024,29,MIA,SP,4,4,13.7,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109027,640462,A.J. Puk,2024,29,AZ,RP,30,0,27.3,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151488,700363,AJ Smith-Shawver,2024,21,ATL,SP,1,1,4.3,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102544,641427,Alan Busenitz,2024,33,CIN,RP,3,0,4,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58715,544150,Albert Suárez,2024,34,BAL,RP,8,0,11.7,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58715,544150,Albert Suárez,2024,34,BAL,SP,24,24,122,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127779,679525,Alec Marsh,2024,26,KC,RP,1,0,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127779,679525,Alec Marsh,2024,26,KC,SP,25,25,128,2137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146279,689690,Alek Jacob,2024,26,SD,RP,7,0,14.7,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127605,666201,Alek Manoah,2024,26,TOR,SP,5,5,24.3,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50167,502171,Alex Cobb,2024,36,CLE,SP,3,3,16.3,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111310,656412,Alex Faedo,2024,28,DET,RP,31,0,49,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111310,656412,Alex Faedo,2024,28,DET,SP,6,6,8.3,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105859,664747,Alexis Díaz,2024,27,CIN,RP,60,0,56.3,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111164,656638,Alex Lange,2024,28,DET,RP,21,0,18.7,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109126,666208,Alex Speas,2024,26,HOU,RP,1,0,2,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139955,681911,Alex Vesia,2024,28,LAD,RP,67,0,66.3,1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100718,622072,Alex Wood,2024,33,OAK,SP,9,9,39.3,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107169,622065,Alex Young,2024,30,NYM,RP,14,0,13.7,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107169,622065,Alex Young,2024,30,CIN,RP,3,0,2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141107,642216,Allan Winans,2024,28,ATL,SP,2,2,7.7,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70946,607237,Amir Garrett,2024,32,LAA,RP,6,0,5.3,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143704,686294,Amos Willingham,2024,25,WSH,RP,1,0,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131748,669467,Andre Pallante,2024,25,STL,RP,9,0,10,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131748,669467,Andre Pallante,2024,25,STL,SP,20,20,111.3,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108274,662253,Andrés Muñoz,2024,25,SEA,RP,60,0,59.3,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111327,671096,Andrew Abbott,2024,25,CIN,SP,25,25,138,2333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70436,605177,Andrew Chafin,2024,34,TEX,RP,21,0,19.3,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70436,605177,Andrew Chafin,2024,34,DET,RP,41,0,37,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99874,571760,Andrew Heaney,2024,33,TEX,RP,1,0,2.3,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99874,571760,Andrew Heaney,2024,33,TEX,SP,31,31,157.7,2688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59541,552640,Andrew Kittredge,2024,34,STL,RP,74,0,70.7,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108059,668800,Andrew Knizner,2024,29,TEX,RP,2,0,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130608,677053,Andrew Nardi,2024,25,MIA,RP,59,0,49.7,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143336,685314,Andrew Saalfrank,2024,26,AZ,RP,2,0,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147607,689958,Andrew Walters,2024,23,CLE,RP,8,0,7,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147607,689958,Andrew Walters,2024,23,CLE,SP,1,1,1.7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140335,681806,Andrew Wantz,2024,28,LAA,RP,1,0,1.3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141891,683409,Angel Chivilli,2024,21,COL,RP,30,0,31.7,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111079,672582,Angel Zerpa,2024,24,KC,RP,60,0,53.7,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71071,607455,Anthony Banda,2024,30,LAD,RP,46,0,47.7,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71071,607455,Anthony Banda,2024,30,LAD,SP,2,2,2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108828,669622,Anthony Bender,2024,29,MIA,RP,59,0,53,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57905,543238,Anthony Gose,2024,33,CLE,RP,3,0,4.3,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144318,687424,Anthony Maldonado,2024,26,MIA,RP,15,0,16,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144318,687424,Anthony Maldonado,2024,26,MIA,SP,1,1,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106490,664948,Anthony Misiewicz,2024,29,NYY,RP,1,0,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142085,683627,Anthony Molina,2024,22,COL,RP,34,0,58,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142085,683627,Anthony Molina,2024,22,COL,SP,1,1,1.7,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143399,685107,Anthony Veneziano,2024,26,MIA,RP,10,0,11.3,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143399,685107,Anthony Veneziano,2024,26,KC,RP,2,0,2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101060,622608,Antonio Senzatela,2024,29,COL,SP,3,3,12.3,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53014,547973,Aroldis Chapman,2024,36,PIT,RP,68,0,61.7,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100392,613534,Austin Adams,2024,33,OAK,RP,56,0,41.3,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104760,656354,Austin Davis,2024,31,SD,RP,7,0,7,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103789,596295,Austin Gomber,2024,30,COL,SP,30,30,165,2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70397,595978,Austin Hedges,2024,31,CLE,RP,1,0,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143199,685116,Austin Kitchen,2024,27,MIA,RP,3,0,5,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143199,685116,Austin Kitchen,2024,27,MIA,SP,1,1,2,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103484,643493,Austin Pruitt,2024,34,TEX,RP,4,0,4.3,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102084,608723,Austin Voth,2024,32,SEA,RP,68,0,61,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140382,681810,Austin Warren,2024,28,SF,RP,6,0,10.7,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105936,663559,Bailey Falter,2024,27,PIT,SP,28,28,142.3,2137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146226,690544,Bailey Horn,2024,26,BOS,RP,18,0,18,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111133,641927,Bailey Ober,2024,28,MIN,SP,31,31,178.7,2696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145443,689225,Beau Brieske,2024,26,DET,RP,34,0,51,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145443,689225,Beau Brieske,2024,26,DET,SP,12,12,16.7,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111097,676962,Ben Brown,2024,24,CHC,RP,7,0,16.3,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111097,676962,Ben Brown,2024,24,CHC,SP,8,8,39,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115693,676508,Ben Casparius,2024,25,LAD,RP,3,0,8.3,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102138,621294,Ben Heller,2024,32,PIT,RP,8,0,12,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146336,690829,Ben Joyce,2024,23,LAA,RP,30,0,32.7,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146336,690829,Ben Joyce,2024,23,LAA,SP,1,1,2,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68781,594902,Ben Lively,2024,32,CLE,SP,29,29,151,2402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108516,666163,Ben Rortvedt,2024,26,TB,RP,1,0,2,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70271,605483,Blake Snell,2024,31,SF,SP,20,20,104,1771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68804,595014,Blake Treinen,2024,36,LAD,RP,50,0,46.7,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144662,686796,Blake Walston,2024,23,AZ,RP,5,0,9.3,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144662,686796,Blake Walston,2024,23,AZ,SP,2,2,9,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129445,676272,Bobby Miller,2024,25,LAD,SP,13,13,56,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109835,670102,Bowden Francis,2024,28,TOR,RP,14,0,26.7,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109835,670102,Bowden Francis,2024,28,TOR,SP,13,13,77,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102632,641745,Brad Keller,2024,28,CWS,RP,3,0,8,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102632,641745,Brad Keller,2024,28,CWS,SP,2,2,8.7,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102632,641745,Brad Keller,2024,28,BOS,RP,11,0,24.7,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144003,687134,Bradley Blalock,2024,23,MIL,RP,1,0,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144003,687134,Bradley Blalock,2024,23,COL,SP,6,6,29.7,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113016,669620,Brady Basso,2024,26,OAK,RP,3,0,3.3,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113016,669620,Brady Basso,2024,26,OAK,SP,4,4,19,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103727,621399,Brady Feigl,2024,33,PIT,RP,1,0,1.7,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137001,663903,Brady Singer,2024,27,KC,SP,32,32,179.7,2967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109459,656232,Brandon Bielak,2024,28,OAK,RP,6,0,12.3,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109459,656232,Brandon Bielak,2024,28,HOU,RP,10,0,17.3,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57758,543063,Brandon Crawford,2024,37,STL,RP,1,0,1.3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143104,685126,Brandon Eisert,2024,26,TOR,RP,3,0,6.7,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110051,676714,Brandon Hughes,2024,28,AZ,RP,13,0,16,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110051,676714,Brandon Hughes,2024,28,AZ,SP,2,2,1.7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71349,605335,Brandon Leibrandt,2024,31,CIN,RP,2,0,6.3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148632,694297,Brandon Pfaadt,2024,25,AZ,SP,32,32,181.7,2793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141005,682227,Brandon Williamson,2024,26,CIN,RP,1,0,4.7,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141005,682227,Brandon Williamson,2024,26,CIN,SP,3,3,9.7,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124258,676428,Brant Hurter,2024,25,DET,RP,9,0,40.3,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124258,676428,Brant Hurter,2024,25,DET,SP,1,1,5,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109128,666129,Braxton Garrett,2024,26,MIA,SP,7,7,37,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113331,678394,Brayan Bello,2024,25,BOS,SP,30,30,162.3,2710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109974,669724,Brenan Hanifee,2024,26,DET,RP,18,0,24.7,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109974,669724,Brenan Hanifee,2024,26,DET,SP,3,3,4.7,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111222,663893,Brendon Little,2024,27,TOR,RP,49,0,45.7,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105056,657514,Brennan Bernardino,2024,32,BOS,RP,54,0,47.3,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105056,657514,Brennan Bernardino,2024,32,BOS,SP,3,3,3.7,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144167,687396,Brent Headrick,2024,26,MIN,RP,1,0,3,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103893,641703,Brent Honeywell,2024,29,PIT,RP,2,0,3.3,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103893,641703,Brent Honeywell,2024,29,LAD,RP,17,0,31.3,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103893,641703,Brent Honeywell,2024,29,LAD,SP,1,1,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100324,608718,Brent Suter,2024,34,CIN,RP,44,0,63.3,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100324,608718,Brent Suter,2024,34,CIN,SP,3,3,2.3,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117754,676969,Brett de Geus,2024,26,MIA,RP,7,0,5.7,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117754,676969,Brett de Geus,2024,26,SEA,RP,4,0,3.3,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117754,676969,Brett de Geus,2024,26,TOR,RP,2,0,2.3,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104739,656271,Brock Burke,2024,27,TEX,RP,13,0,13.7,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104739,656271,Brock Burke,2024,27,LAA,RP,20,0,19.3,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104739,656271,Brock Burke,2024,27,LAA,SP,1,1,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68692,592779,Brock Stewart,2024,32,MIN,RP,16,0,15.7,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59507,548384,Brooks Raley,2024,36,NYM,RP,8,0,7,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106074,660813,Brusdar Graterol,2024,25,LAD,RP,7,0,7.3,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104258,650556,Bryan Abreu,2024,27,HOU,RP,78,0,78.3,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107441,641329,Bryan Baker,2024,29,BAL,RP,19,0,23.3,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123804,663773,Bryan Hoeing,2024,27,MIA,RP,14,0,24,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123804,663773,Bryan Hoeing,2024,27,MIA,SP,2,2,6,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123804,663773,Bryan Hoeing,2024,27,SD,RP,18,0,23.7,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107190,663542,Bryan Hudson,2024,27,MIL,RP,43,0,62.3,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144894,687911,Bryan King,2024,27,HOU,RP,28,0,26.3,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110748,676614,Bryan Sammons,2024,29,DET,RP,6,0,27.3,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
